transaction_id,customer_id,amount,timestamp
txn_2029474,cust_106,543.74,2025-06-03 13:32:00
txn_2029475,cust_103,282.37,2025-09-10 13:51:00
txn_2029476,cust_111,,2025-01-19 12:34:00
txn_2029477,cust_102,528.88,2025-03-21 08:02:00
txn_2029478,cust_108,392.22,2025-03-31 12:19:00
txn_2029479,cust_110,478.46,2025-03-08 10:25:00
txn_2029480,cust_110,568.84,2025-07-26 19:12:00
txn_2029481,cust_111,231.43,2025-01-30 15:45:00
txn_2029482,cust_105,142.26,2025-01-12 19:01:00
txn_2029483,cust_113,479.46,2025-05-15 12:02:00
txn_2029484,cust_114,522.31,2025-02-01 15:01:00
txn_2029485,cust_106,354.83,2025-08-11 11:34:00
txn_2029486,cust_103,244.66,2025-08-09 14:18:00
txn_2029487,cust_100,573.01,2025-09-06 09:09:00
txn_2029488,cust_113,88.63,2025-05-18 10:26:00
txn_2029489,cust_102,194.25,2025-08-07 14:15:00
txn_2029490,cust_112,463.67,2025-01-19 13:26:00
txn_2029491,cust_100,270.97,2025-08-23 19:14:00
txn_2029492,cust_113,342.88,
txn_2029493,cust_107,81.55,2025-06-25 13:07:00
txn_2029494,cust_109,375.31,2025-04-04 14:12:00
txn_2029495,cust_109,461.86,2025-02-17 12:23:00
txn_2029496,cust_110,187.3,2025-07-27 21:30:00
txn_2029497,cust_101,316.56,2025-06-26 20:59:00
txn_2029498,cust_109,122.71,2025-06-12 19:58:00
txn_2029499,cust_110,545.23,2025-03-30 19:10:00
txn_2029500,cust_107,,2025-08-16 11:10:00
txn_2029501,cust_106,invalid_price,2025-06-17 18:46:00
txn_2029502,cust_110,321.64,2025-03-18 16:27:00
txn_2029503,cust_108,425.27,2025-06-03 08:26:00
txn_2029504,cust_113,526.82,2025-05-06 15:16:00
txn_2029505,cust_104,390.81,2025-01-13 08:34:00
txn_2029506,cust_107,245.99,2025-07-26 18:15:00
txn_2029507,cust_109,224.52,2025-05-15 16:34:00
txn_2029508,cust_109,134.81,2025-02-13 16:55:00
txn_2029508,cust_112,509.34,2025-04-08 22:29:00
txn_2029510,cust_113,341.03,2025-05-18 11:07:00
txn_2029511,cust_109,421.65,2025-06-19 16:46:00
txn_2029512,cust_110,invalid_price,2025-05-13 15:02:00
txn_2029513,cust_110,517.38,2025-07-19 13:53:00
txn_2029514,cust_109,166.3,2025-02-18 16:59:00
txn_2029515,cust_101,224.68,2025-06-15 11:12:00
txn_2029516,cust_112,268.62,2025-03-27 14:29:00
txn_2029517,cust_109,418.83,2025-02-17 10:26:00
txn_2029518,cust_114,482.9,2025-04-17 10:07:00
txn_2029519,cust_106,293.48,2025-08-28 18:27:00
txn_2029519,cust_113,507.89,2025-01-27 22:09:00
txn_2029521,cust_105,372.54,2025-05-20 17:38:00
txn_2029522,cust_102,187.74,2025-02-16 21:39:00
txn_2029523,cust_100,401.01,2025-03-08 13:14:00
txn_2029523,cust_112,321.66,2025-03-08 21:55:00
txn_2029525,cust_106,475.75,2025-01-15 17:07:00
txn_2029526,cust_107,366.52,2025-02-04 19:11:00
txn_2029527,cust_105,596.56,2025-03-22 21:31:00
txn_2029528,cust_110,99.15,2025-07-05 09:18:00
txn_2029529,cust_103,92.25,2025-02-10 19:28:00
txn_2029530,cust_101,,2025-05-31 17:43:00
txn_2029531,cust_103,318.97,2025-08-10 12:36:00
txn_2029532,cust_114,76.19,2025-08-15 15:45:00
txn_2029533,cust_106,-100.0,2025-08-18 08:42:00
txn_2029534,cust_111,75.06,2025-03-01 20:39:00
txn_2029535,cust_101,207.45,2025-07-20 21:36:00
txn_2029536,cust_103,580.42,2025-08-15 17:45:00
txn_2029537,cust_105,263.7,2025-07-14 08:47:00
txn_2029537,cust_102,127.01,2025-02-11 08:47:00
txn_2029539,cust_101,192.02,2025-06-14 21:58:00
txn_2029540,cust_101,518.39,2025-03-31 21:25:00
txn_2029541,cust_100,invalid_price,2025-03-11 11:55:00
txn_2029542,cust_105,400.58,2025-03-27 17:23:00
txn_2029543,cust_101,113.48,2025-02-15 20:47:00
txn_2029544,cust_110,303.17,2025-01-07 22:12:00
txn_2029545,cust_109,271.16,2025-02-05 13:10:00
txn_2029546,cust_105,212.53,2025-08-15 18:32:00
txn_2029546,cust_113,396.39,2025-02-08 18:43:00
txn_2029548,cust_112,317.7,2025-03-07 19:07:00
txn_2029549,cust_114,502.19,2025-07-22 08:48:00
txn_2029550,cust_111,492.35,2025-08-28 21:27:00
txn_2029551,cust_104,296.31,2025-01-16 08:15:00
txn_2029552,cust_105,,2025-07-10 22:41:00
txn_2029553,cust_110,423.53,2025-06-02 19:38:00
txn_2029554,cust_107,219.54,2025-07-09 16:14:00
txn_2029555,cust_107,556.66,2025-07-13 17:47:00
txn_2029556,cust_109,397.6,2025-06-07 14:59:00
txn_2029557,cust_103,560.17,
txn_2029558,cust_105,492.05,2025-02-20 12:04:00
txn_2029559,cust_106,149.7,2025-08-15 16:22:00
txn_2029560,cust_108,551.81,2025-01-13 10:03:00
txn_2029561,cust_107,140.99,2025-01-21 16:03:00
txn_2029562,cust_100,,2025-09-01 13:43:00
txn_2029563,cust_111,241.69,
txn_2029564,cust_101,244.44,2025-03-01 21:57:00
txn_2029565,cust_114,134.3,2025-08-05 13:11:00
txn_2029566,cust_111,325.58,2025-07-29 09:00:00
txn_2029567,cust_102,94.87,
txn_2029568,cust_108,153.68,
txn_2029569,cust_100,205.69,2025-08-15 16:39:00
txn_2029570,cust_107,339.83,2025-06-19 21:22:00
txn_2029571,cust_105,561.94,2025-08-18 15:41:00
txn_2029572,cust_100,455.08,2025-04-19 14:56:00
txn_2029573,cust_111,invalid_price,2025-07-16 15:50:00
txn_2029574,cust_110,480.9,2025-04-14 15:48:00
txn_2029575,cust_104,466.19,2025-08-30 09:03:00
txn_2029576,cust_101,265.36,2025-08-11 22:14:00
txn_2029577,cust_108,270.36,2025-06-15 12:44:00
txn_2029578,cust_114,309.18,2025-07-26 22:47:00
txn_2029579,cust_101,134.11,2025-02-18 14:48:00
txn_2029579,cust_113,133.12,2025-01-13 13:35:00
txn_2029581,cust_105,559.92,2025-04-21 11:58:00
txn_2029582,cust_103,85.03,2025-03-02 10:35:00
txn_2029583,cust_104,380.56,2025-01-07 13:20:00
txn_2029584,cust_102,321.65,2025-08-31 13:17:00
txn_2029585,cust_112,374.25,2025-04-22 12:08:00
txn_2029586,cust_102,185.96,2025-06-23 14:22:00
txn_2029587,cust_107,139.95,2025-05-09 08:37:00
txn_2029588,cust_112,58.9,2025-08-08 17:32:00
txn_2029589,cust_102,259.85,2025-04-19 21:10:00
txn_2029590,cust_106,231.5,2025-03-27 15:17:00
txn_2029591,cust_105,250.75,2025-09-01 12:02:00
txn_2029592,cust_102,234.54,2025-05-04 10:31:00
txn_2029593,cust_111,396.5,2025-09-09 14:46:00
txn_2029594,cust_111,495.79,2025-02-19 22:36:00
txn_2029595,cust_114,596.08,2025-01-07 09:19:00
txn_2029596,cust_105,304.83,2025-03-18 10:04:00
txn_2029597,cust_103,,2025-08-23 12:56:00
txn_2029598,cust_100,445.66,2025-03-22 19:08:00
txn_2029599,cust_110,209.41,2025-08-08 20:32:00
txn_2029600,cust_105,136.23,2025-07-16 11:05:00
txn_2029601,cust_106,-100.0,2025-08-03 14:12:00
txn_2029602,cust_101,529.17,2025-09-15 20:48:00
txn_2029603,cust_104,129.4,2025-01-02 14:18:00
txn_2029604,cust_111,393.08,2025-08-25 18:26:00
txn_2029605,cust_103,152.53,2025-09-15 13:34:00
txn_2029605,cust_106,151.06,2025-01-01 15:56:00
txn_2029607,cust_109,55.48,2025-01-29 19:58:00
txn_2029608,cust_108,,2025-06-03 19:19:00
txn_2029609,cust_104,invalid_price,2025-03-29 20:08:00
txn_2029610,cust_110,invalid_price,2025-08-02 17:50:00
txn_2029611,cust_107,124.29,2025-03-07 15:07:00
txn_2029612,cust_106,491.35,2025-03-08 11:50:00
txn_2029613,cust_105,505.88,2025-02-28 08:35:00
txn_2029614,cust_111,437.37,
txn_2029615,cust_104,412.93,2025-05-21 12:14:00
txn_2029616,cust_112,286.18,2025-06-17 16:16:00
txn_2029617,cust_114,,2025-03-08 14:05:00
txn_2029618,cust_101,invalid_price,2025-02-17 13:13:00
txn_2029619,cust_104,450.26,2025-07-20 17:19:00
txn_2029620,cust_107,520.05,2025-01-01 09:25:00
txn_2029621,cust_106,264.82,2025-01-13 15:12:00
txn_2029622,cust_100,539.72,2025-04-04 15:52:00
txn_2029623,cust_106,78.33,2025-04-15 21:47:00
txn_2029624,cust_105,164.11,2025-02-11 21:30:00
txn_2029624,cust_112,559.09,2025-06-21 13:13:00
txn_2029626,cust_113,553.43,2025-08-10 13:59:00
txn_2029627,cust_109,310.2,2025-02-18 13:08:00
txn_2029627,cust_109,186.3,2025-08-10 18:22:00
txn_2029629,cust_104,76.67,2025-05-25 22:19:00
txn_2029630,cust_110,586.64,2025-07-27 14:19:00
txn_2029631,cust_114,571.33,2025-07-15 08:03:00
txn_2029632,cust_112,372.41,2025-06-14 12:11:00
txn_2029633,cust_109,260.26,
txn_2029634,cust_109,,2025-09-09 11:00:00
txn_2029634,cust_112,445.57,2025-02-16 15:11:00
txn_2029636,cust_100,470.81,2025-02-09 13:40:00
txn_2029637,cust_103,548.32,2025-04-14 11:58:00
txn_2029638,cust_103,358.92,2025-01-20 14:01:00
txn_2029639,cust_108,213.75,2025-02-16 11:48:00
txn_2029640,cust_104,550.55,2025-04-03 18:20:00
txn_2029641,cust_113,265.98,2025-04-12 20:26:00
txn_2029642,cust_110,598.58,2025-02-21 17:39:00
txn_2029643,cust_112,452.75,2025-09-07 09:16:00
txn_2029644,cust_104,436.73,2025-07-25 15:47:00
txn_2029644,cust_101,597.11,2025-01-06 16:44:00
txn_2029646,cust_110,476.9,2025-04-02 17:23:00
txn_2029647,cust_109,521.16,2025-08-25 14:13:00
txn_2029648,cust_109,,2025-08-17 08:39:00
txn_2029649,cust_100,546.45,2025-05-05 15:05:00
txn_2029650,cust_107,295.24,2025-02-25 21:05:00
txn_2029651,cust_105,467.33,2025-05-14 15:16:00
txn_2029652,cust_107,69.43,2025-06-22 14:06:00
txn_2029653,cust_104,196.69,2025-02-09 15:54:00
txn_2029654,cust_101,429.96,2025-01-12 18:35:00
txn_2029655,cust_110,372.26,2025-01-06 15:18:00
txn_2029656,cust_103,506.44,2025-07-22 19:02:00
txn_2029657,cust_102,,2025-01-09 11:07:00
txn_2029658,cust_112,281.57,2025-02-06 20:14:00
txn_2029659,cust_112,57.35,2025-04-10 18:48:00
txn_2029660,cust_102,invalid_price,2025-01-19 22:31:00
txn_2029661,cust_110,311.05,2025-07-16 18:41:00
txn_2029662,cust_111,123.54,2025-09-01 08:19:00
txn_2029663,cust_108,582.51,2025-02-07 22:51:00
txn_2029664,cust_104,128.11,2025-05-27 14:03:00
txn_2029665,cust_103,invalid_price,2025-01-30 11:12:00
txn_2029666,cust_108,314.37,2025-01-25 22:40:00
txn_2029667,cust_114,549.71,2025-06-09 22:27:00
txn_2029667,cust_105,423.1,2025-08-25 14:03:00
txn_2029669,cust_102,355.89,2025-04-06 22:41:00
txn_2029670,cust_100,56.9,2025-09-10 19:30:00
txn_2029671,cust_102,164.33,2025-08-15 11:28:00
txn_2029671,cust_110,279.66,2025-08-20 14:02:00
txn_2029673,cust_109,invalid_price,2025-07-10 09:56:00
txn_2029674,cust_106,548.6,2025-09-04 22:30:00
txn_2029674,cust_100,268.73,2025-07-05 16:18:00
txn_2029676,cust_101,496.05,2025-09-10 11:52:00
txn_2029677,cust_112,262.14,2025-02-13 15:07:00
txn_2029678,cust_109,55.98,2025-02-12 13:24:00
txn_2029679,cust_105,312.22,2025-05-19 22:17:00
txn_2029680,cust_113,-100.0,2025-08-09 12:43:00
txn_2029681,cust_110,488.54,2025-05-14 20:07:00
txn_2029682,cust_114,375.18,2025-08-21 20:38:00
txn_2029683,cust_108,168.14,2025-06-25 18:01:00
txn_2029683,cust_109,537.79,2025-05-06 16:59:00
txn_2029683,cust_107,153.49,2025-01-19 22:46:00
txn_2029686,cust_108,140.41,2025-04-23 18:44:00
txn_2029687,cust_110,350.38,2025-05-08 11:34:00
txn_2029688,cust_104,344.15,2025-06-07 14:55:00
txn_2029689,cust_111,98.83,2025-07-02 17:51:00
txn_2029690,cust_102,338.54,2025-03-29 12:56:00
txn_2029691,cust_113,76.46,2025-08-15 19:09:00
txn_2029692,cust_110,512.2,2025-04-20 16:01:00
txn_2029693,cust_100,351.62,2025-04-10 19:26:00
txn_2029694,cust_105,463.99,2025-02-18 20:13:00
txn_2029695,cust_110,177.13,2025-03-19 11:30:00
txn_2029696,cust_109,583.27,
txn_2029697,cust_106,187.67,2025-02-22 14:13:00
txn_2029698,cust_114,160.5,2025-03-20 18:34:00
txn_2029699,cust_108,576.76,2025-03-19 22:39:00
txn_2029700,cust_113,179.07,2025-03-05 08:25:00
txn_2029701,cust_102,431.32,2025-09-07 16:58:00
txn_2029702,cust_108,246.7,2025-08-14 21:09:00
txn_2029703,cust_106,418.81,2025-02-17 11:41:00
txn_2029704,cust_101,107.63,2025-01-06 19:05:00
txn_2029705,cust_107,106.4,2025-03-29 15:44:00
txn_2029706,cust_110,216.41,2025-08-18 18:48:00
txn_2029706,cust_109,277.06,2025-06-02 13:23:00
txn_2029708,cust_106,invalid_price,2025-02-16 14:19:00
txn_2029708,cust_111,574.66,2025-03-10 15:39:00
txn_2029710,cust_114,349.43,2025-01-17 09:00:00
txn_2029711,cust_114,413.83,2025-01-30 15:45:00
txn_2029712,cust_100,348.79,2025-07-14 09:29:00
txn_2029713,cust_100,580.21,2025-02-01 17:51:00
txn_2029714,cust_102,166.83,2025-01-31 08:58:00
txn_2029715,cust_100,53.14,2025-08-10 16:24:00
txn_2029716,cust_109,335.38,2025-08-11 16:34:00
txn_2029717,cust_100,200.52,2025-07-16 18:01:00
txn_2029718,cust_109,548.03,
txn_2029719,cust_112,522.97,2025-04-16 09:04:00
txn_2029720,cust_111,337.64,2025-06-21 12:17:00
txn_2029721,cust_105,118.91,2025-05-15 15:53:00
txn_2029722,cust_104,141.71,2025-01-02 08:26:00
txn_2029723,cust_103,invalid_price,2025-04-20 08:46:00
txn_2029724,cust_107,50.22,2025-01-16 16:47:00
txn_2029725,cust_100,488.63,2025-01-19 17:18:00
txn_2029726,cust_105,,2025-09-03 20:23:00
txn_2029727,cust_111,423.05,2025-03-04 21:25:00
txn_2029728,cust_105,280.04,2025-05-13 19:52:00
txn_2029729,cust_110,125.28,2025-07-14 16:14:00
txn_2029730,cust_106,83.13,2025-03-11 21:25:00
txn_2029731,cust_101,346.45,2025-01-30 15:18:00
txn_2029732,cust_109,153.7,2025-08-23 18:38:00
txn_2029733,cust_105,326.53,2025-02-07 09:24:00
txn_2029734,cust_107,invalid_price,2025-06-09 15:53:00
txn_2029734,cust_104,343.57,2025-02-15 15:35:00
txn_2029736,cust_112,,2025-04-05 19:17:00
txn_2029737,cust_109,480.16,2025-02-11 13:57:00
txn_2029738,cust_102,94.62,2025-09-12 17:33:00
txn_2029739,cust_112,269.65,2025-02-15 08:02:00
txn_2029740,cust_106,85.14,2025-09-14 13:34:00
txn_2029741,cust_100,131.34,2025-04-24 18:55:00
txn_2029742,cust_112,375.9,2025-02-11 11:14:00
txn_2029743,cust_101,541.68,2025-08-01 12:17:00
txn_2029744,cust_109,96.76,2025-08-24 16:45:00
txn_2029745,cust_108,245.22,2025-02-26 14:16:00
txn_2029746,cust_112,66.39,2025-05-13 21:21:00
txn_2029747,cust_111,297.53,2025-02-10 10:58:00
txn_2029748,cust_106,297.24,2025-02-01 12:35:00
txn_2029748,cust_113,416.16,2025-08-23 22:07:00
txn_2029750,cust_106,314.92,2025-01-06 09:30:00
txn_2029751,cust_107,205.7,2025-08-08 19:48:00
txn_2029752,cust_112,512.1,2025-08-07 22:49:00
txn_2029753,cust_108,invalid_price,2025-09-07 15:35:00
txn_2029754,cust_106,432.46,2025-08-07 18:30:00
txn_2029755,cust_113,218.31,2025-06-15 08:30:00
txn_2029756,cust_102,515.14,2025-08-01 14:10:00
txn_2029757,cust_108,504.43,2025-05-12 20:07:00
txn_2029758,cust_104,545.39,2025-05-01 12:11:00
txn_2029759,cust_102,227.0,2025-04-23 15:00:00
txn_2029760,cust_112,215.94,2025-01-06 16:08:00
txn_2029761,cust_102,-100.0,2025-04-26 10:24:00
txn_2029762,cust_103,63.12,2025-07-11 12:22:00
txn_2029763,cust_111,51.32,2025-02-25 10:34:00
txn_2029764,cust_109,594.79,2025-02-01 21:59:00
txn_2029765,cust_101,581.99,2025-06-03 08:11:00
txn_2029766,cust_110,308.37,2025-05-08 22:33:00
txn_2029767,cust_109,441.37,2025-03-17 22:23:00
txn_2029768,cust_102,255.7,2025-01-05 08:07:00
txn_2029769,cust_109,218.57,2025-08-22 15:19:00
txn_2029770,cust_112,138.39,2025-04-07 22:16:00
txn_2029771,cust_105,367.53,2025-05-14 19:33:00
txn_2029772,cust_101,239.68,2025-07-20 17:36:00
txn_2029773,cust_102,96.09,2025-03-06 22:25:00
txn_2029774,cust_103,498.18,2025-06-15 17:13:00
txn_2029775,cust_103,199.13,2025-07-08 22:46:00
txn_2029776,cust_101,493.43,2025-04-17 16:59:00
txn_2029777,cust_107,292.41,2025-06-13 10:17:00
txn_2029778,cust_107,-100.0,2025-02-10 13:59:00
txn_2029779,cust_107,592.05,2025-02-02 12:21:00
txn_2029780,cust_103,444.09,2025-05-02 15:24:00
txn_2029781,cust_110,533.41,2025-06-28 20:31:00
txn_2029782,cust_105,589.64,2025-07-10 21:00:00
txn_2029783,cust_103,598.07,2025-04-21 22:44:00
txn_2029784,cust_107,418.31,2025-01-05 18:55:00
txn_2029785,cust_113,518.86,2025-03-14 22:36:00
txn_2029786,cust_100,136.95,2025-01-08 20:44:00
txn_2029787,cust_113,481.04,2025-08-05 16:14:00
txn_2029788,cust_106,54.21,2025-05-20 09:15:00
txn_2029789,cust_108,134.84,2025-06-02 12:10:00
txn_2029790,cust_105,303.91,2025-06-18 17:34:00
txn_2029791,cust_105,213.29,2025-01-24 13:08:00
txn_2029792,cust_104,243.46,2025-03-15 21:39:00
txn_2029793,cust_102,151.07,2025-03-23 11:52:00
txn_2029794,cust_106,362.46,2025-03-10 12:49:00
txn_2029795,cust_114,293.01,2025-07-10 18:48:00
txn_2029796,cust_111,114.86,2025-04-12 22:49:00
txn_2029797,cust_108,110.38,2025-05-31 14:48:00
txn_2029798,cust_102,78.75,2025-02-27 09:54:00
txn_2029799,cust_112,519.35,2025-08-23 12:05:00
txn_2029800,cust_105,227.91,2025-08-06 17:46:00
txn_2029801,cust_105,278.61,2025-01-06 09:01:00
txn_2029802,cust_113,384.08,2025-08-09 17:12:00
txn_2029803,cust_101,517.51,2025-09-03 11:26:00
txn_2029804,cust_113,217.78,2025-05-17 20:25:00
txn_2029805,cust_100,93.67,2025-04-10 17:40:00
txn_2029806,cust_101,309.89,2025-07-05 10:48:00
txn_2029807,cust_101,508.09,2025-03-20 12:13:00
txn_2029808,cust_113,593.95,2025-07-28 22:58:00
txn_2029809,cust_106,,2025-06-03 08:32:00
txn_2029810,cust_114,368.18,2025-08-02 16:22:00
txn_2029811,cust_114,306.92,2025-07-28 11:04:00
txn_2029812,cust_111,591.13,2025-08-12 12:44:00
txn_2029813,cust_108,561.37,2025-06-15 21:35:00
txn_2029814,cust_110,444.78,2025-02-10 16:02:00
txn_2029815,cust_111,592.34,2025-05-29 19:23:00
txn_2029816,cust_113,137.8,2025-04-21 09:35:00
txn_2029817,cust_108,594.29,2025-02-23 09:54:00
txn_2029818,cust_103,53.99,2025-03-07 08:05:00
txn_2029818,cust_106,332.24,2025-05-12 15:28:00
txn_2029820,cust_103,135.94,2025-01-27 16:28:00
txn_2029821,cust_108,145.34,2025-06-07 10:55:00
txn_2029822,cust_106,124.64,2025-03-29 17:39:00
txn_2029823,cust_101,573.21,2025-07-18 16:06:00
txn_2029824,cust_102,586.51,2025-02-02 16:55:00
txn_2029825,cust_106,invalid_price,2025-06-19 18:23:00
txn_2029826,cust_108,292.19,2025-07-14 08:37:00
txn_2029827,cust_107,583.38,2025-08-16 09:35:00
txn_2029828,cust_101,414.26,2025-02-05 13:17:00
txn_2029829,cust_103,invalid_price,2025-01-01 08:33:00
txn_2029830,cust_107,410.28,
txn_2029831,cust_107,469.63,2025-07-12 15:35:00
txn_2029832,cust_112,396.63,2025-09-03 20:37:00
txn_2029833,cust_113,261.94,2025-03-03 15:59:00
txn_2029834,cust_102,398.05,2025-07-01 15:29:00
txn_2029835,cust_109,67.09,2025-07-03 14:52:00
txn_2029836,cust_101,423.29,2025-07-18 15:23:00
txn_2029837,cust_112,356.04,2025-05-29 16:05:00
txn_2029838,cust_106,236.49,2025-03-04 18:31:00
txn_2029839,cust_110,332.62,2025-07-16 21:21:00
txn_2029840,cust_110,484.74,2025-04-03 19:50:00
txn_2029841,cust_111,470.87,2025-05-01 16:04:00
txn_2029842,cust_113,70.09,2025-05-02 11:36:00
txn_2029843,cust_110,398.66,2025-06-26 10:41:00
txn_2029844,cust_113,74.4,2025-09-11 17:51:00
txn_2029845,cust_112,531.71,2025-06-21 08:24:00
txn_2029845,cust_100,66.93,2025-09-10 22:42:00
txn_2029847,cust_106,507.36,2025-06-15 11:19:00
txn_2029848,cust_111,556.94,2025-05-08 20:33:00
txn_2029849,cust_101,58.66,2025-05-04 18:25:00
txn_2029850,cust_111,64.49,2025-07-26 11:38:00
txn_2029851,cust_105,390.58,2025-03-07 21:27:00
txn_2029852,cust_107,94.55,
txn_2029853,cust_106,256.58,2025-03-13 21:23:00
txn_2029854,cust_111,-100.0,2025-08-07 17:37:00
txn_2029855,cust_103,,2025-02-21 10:58:00
txn_2029856,cust_110,418.95,
txn_2029857,cust_103,,2025-04-23 18:03:00
txn_2029858,cust_114,315.98,
txn_2029858,cust_107,223.41,2025-06-18 21:55:00
txn_2029860,cust_105,301.23,2025-03-13 17:23:00
txn_2029861,cust_103,invalid_price,2025-07-10 13:10:00
txn_2029862,cust_109,138.6,2025-07-26 21:11:00
txn_2029863,cust_113,72.06,2025-09-09 19:07:00
txn_2029864,cust_110,231.27,2025-02-04 15:18:00
txn_2029865,cust_101,483.92,2025-06-16 11:09:00
txn_2029866,cust_105,95.08,2025-06-14 13:40:00
txn_2029867,cust_109,522.53,2025-02-23 21:57:00
txn_2029868,cust_103,182.73,2025-08-07 19:48:00
txn_2029869,cust_104,188.64,2025-03-10 11:56:00
txn_2029870,cust_102,invalid_price,2025-06-28 15:33:00
txn_2029871,cust_106,143.38,2025-02-14 10:31:00
txn_2029872,cust_100,217.25,2025-03-30 14:22:00
txn_2029873,cust_104,362.57,2025-07-05 11:48:00
txn_2029874,cust_100,529.17,2025-02-20 20:29:00
txn_2029875,cust_110,505.87,2025-09-11 20:21:00
txn_2029876,cust_112,,2025-03-26 14:58:00
txn_2029877,cust_109,272.52,2025-07-22 12:00:00
txn_2029878,cust_109,,2025-02-01 10:31:00
txn_2029879,cust_106,508.45,2025-07-16 09:29:00
txn_2029880,cust_110,235.14,2025-05-29 21:21:00
txn_2029881,cust_100,187.29,2025-01-30 18:40:00
txn_2029881,cust_107,393.44,2025-04-08 19:37:00
txn_2029881,cust_103,139.62,2025-08-25 11:03:00
txn_2029884,cust_110,invalid_price,2025-01-08 09:26:00
txn_2029885,cust_109,75.69,2025-06-23 08:40:00
txn_2029886,cust_108,176.48,2025-03-05 18:11:00
txn_2029887,cust_101,80.52,2025-08-03 21:53:00
txn_2029888,cust_110,219.48,2025-07-21 08:44:00
txn_2029889,cust_111,243.92,2025-01-07 09:25:00
txn_2029890,cust_104,260.76,2025-07-12 12:34:00
txn_2029891,cust_114,434.81,2025-02-21 15:53:00
txn_2029892,cust_108,191.84,2025-08-11 13:21:00
txn_2029893,cust_109,121.58,2025-06-17 18:40:00
txn_2029894,cust_114,431.41,
txn_2029895,cust_100,233.79,2025-02-01 17:36:00
txn_2029896,cust_110,-100.0,2025-08-28 15:14:00
txn_2029897,cust_114,538.08,2025-03-29 09:07:00
txn_2029898,cust_113,399.11,2025-01-21 17:31:00
txn_2029899,cust_113,320.92,
txn_2029900,cust_102,353.43,2025-06-22 16:45:00
txn_2029901,cust_112,463.13,
txn_2029902,cust_104,220.9,2025-05-11 22:02:00
txn_2029903,cust_110,354.75,
txn_2029904,cust_103,185.66,2025-02-28 15:49:00
txn_2029905,cust_113,568.41,2025-06-16 12:51:00
txn_2029906,cust_104,559.62,2025-04-02 15:14:00
txn_2029906,cust_108,357.72,2025-05-10 19:31:00
txn_2029908,cust_104,207.74,2025-08-11 21:55:00
txn_2029909,cust_111,539.86,2025-06-25 17:22:00
txn_2029910,cust_106,421.42,2025-02-20 17:07:00
txn_2029911,cust_101,168.99,2025-09-12 21:07:00
txn_2029912,cust_100,138.76,2025-06-11 15:53:00
txn_2029913,cust_108,-100.0,2025-08-16 12:59:00
txn_2029914,cust_112,530.7,2025-08-16 09:20:00
txn_2029915,cust_105,50.56,2025-04-18 15:01:00
txn_2029916,cust_110,500.52,2025-05-16 08:47:00
txn_2029916,cust_104,169.11,2025-04-21 12:13:00
txn_2029916,cust_101,456.81,2025-05-06 17:27:00
txn_2029919,cust_105,544.93,2025-02-19 09:11:00
txn_2029920,cust_103,143.63,2025-01-21 09:48:00
txn_2029921,cust_106,162.9,
txn_2029922,cust_102,206.14,2025-01-26 13:14:00
txn_2029923,cust_105,117.02,2025-06-22 15:27:00
txn_2029924,cust_102,356.17,2025-02-15 13:41:00
txn_2029925,cust_102,80.15,2025-03-10 15:39:00
txn_2029925,cust_102,443.74,2025-05-21 09:08:00
txn_2029927,cust_112,221.28,2025-06-22 08:28:00
txn_2029928,cust_108,invalid_price,2025-04-25 15:52:00
txn_2029929,cust_108,240.97,2025-02-12 18:03:00
txn_2029930,cust_106,212.22,2025-08-08 10:42:00
txn_2029931,cust_104,149.75,2025-07-01 20:45:00
txn_2029932,cust_104,263.74,2025-09-03 08:42:00
txn_2029933,cust_114,589.95,2025-04-18 20:15:00
txn_2029934,cust_100,121.56,2025-02-23 19:53:00
txn_2029934,cust_113,93.45,2025-03-08 13:38:00
txn_2029936,cust_103,251.46,2025-07-18 14:54:00
txn_2029937,cust_113,174.88,2025-03-20 15:55:00
txn_2029938,cust_102,555.75,2025-01-24 15:12:00
txn_2029939,cust_102,338.98,2025-05-03 09:57:00
txn_2029940,cust_110,68.83,2025-04-06 12:08:00
txn_2029941,cust_101,326.44,2025-03-21 10:38:00
txn_2029942,cust_113,492.24,2025-01-30 17:13:00
txn_2029943,cust_109,156.27,2025-02-13 14:07:00
txn_2029944,cust_105,338.13,2025-08-28 11:53:00
txn_2029945,cust_105,246.84,2025-04-09 17:14:00
txn_2029945,cust_103,454.61,2025-02-15 19:04:00
txn_2029947,cust_107,299.94,2025-08-05 20:47:00
txn_2029948,cust_107,102.97,2025-02-27 10:35:00
txn_2029949,cust_107,490.69,2025-05-15 17:27:00
txn_2029950,cust_102,410.81,2025-06-04 22:52:00
txn_2029951,cust_109,492.32,
txn_2029952,cust_106,455.87,2025-07-04 21:54:00
txn_2029953,cust_101,322.3,2025-06-06 11:57:00
txn_2029954,cust_108,387.48,2025-08-31 21:14:00
txn_2029955,cust_106,138.06,2025-05-01 20:16:00
txn_2029956,cust_100,307.7,2025-04-14 21:55:00
txn_2029957,cust_110,599.79,2025-04-20 13:53:00
txn_2029958,cust_101,256.93,2025-07-03 20:36:00
txn_2029959,cust_114,413.12,2025-06-04 08:50:00
txn_2029960,cust_110,138.33,2025-08-08 21:22:00
txn_2029961,cust_107,403.54,2025-09-15 19:34:00
txn_2029962,cust_112,336.45,2025-04-01 21:33:00
txn_2029963,cust_106,545.29,2025-05-12 22:42:00
